date,season,year,month,hour,weekday,workingday,holiday,weather,temp,feels_like,humidity,windspeed,rentals
2012-01-26,winter,2012,jan,0,thursday,1,0,mist,11.5,14.4,75,7.0,25
2012-01-26,winter,2012,jan,1,thursday,1,0,mist,11.5,15.9,75,0.0,21
2012-01-26,winter,2012,jan,2,thursday,1,0,mist,11.5,13.6,75,11.0,7
2012-01-26,winter,2012,jan,3,thursday,1,0,mist,11.5,15.2,75,6.0,6
2012-01-26,winter,2012,jan,4,thursday,1,0,clear,11.5,15.9,75,0.0,3
2012-01-26,winter,2012,jan,5,thursday,1,0,mist,12.3,15.9,75,7.0,28
2012-01-26,winter,2012,jan,6,thursday,1,0,mist,11.5,15.9,81,0.0,88
2012-01-26,winter,2012,jan,7,thursday,1,0,mist,11.5,15.2,81,6.0,239
2012-01-26,winter,2012,jan,8,thursday,1,0,mist,11.5,15.2,81,6.0,530
2012-01-26,winter,2012,jan,9,thursday,1,0,mist,12.3,16.7,81,0.0,274
2012-01-26,winter,2012,jan,10,thursday,1,0,mist,12.3,15.2,81,9.0,108
2012-01-26,winter,2012,jan,11,thursday,1,0,mist,12.3,15.9,87,7.0,111
2012-01-26,winter,2012,jan,12,thursday,1,0,mist,13.9,16.7,81,9.0,165
2012-01-26,winter,2012,jan,13,thursday,1,0,mist,15.6,19.7,71,0.0,173
2012-01-26,winter,2012,jan,14,thursday,1,0,mist,16.4,20.5,71,7.0,128
2012-01-26,winter,2012,jan,15,thursday,1,0,mist,17.2,21.2,71,7.0,164
2012-01-26,winter,2012,jan,16,thursday,1,0,mist,16.4,20.5,71,6.0,224
2012-01-26,winter,2012,jan,17,thursday,1,0,mist,17.2,21.2,71,0.0,413
2012-01-26,winter,2012,jan,18,thursday,1,0,mist,17.2,21.2,71,0.0,406
2012-01-26,winter,2012,jan,19,thursday,1,0,mist,16.4,20.5,76,7.0,313
2012-01-26,winter,2012,jan,20,thursday,1,0,mist,16.4,20.5,82,9.0,224
2012-01-26,winter,2012,jan,21,thursday,1,0,mist,16.4,20.5,76,7.0,192
2012-01-26,winter,2012,jan,22,thursday,1,0,clear,15.6,19.7,82,7.0,142
2012-01-26,winter,2012,jan,23,thursday,1,0,mist,16.4,20.5,82,0.0,91
2012-01-27,winter,2012,jan,0,friday,1,0,mist,16.4,20.5,82,17.0,38
2012-01-27,winter,2012,jan,1,friday,1,0,mist,16.4,20.5,87,15.0,29
2012-01-27,winter,2012,jan,2,friday,1,0,clear,17.2,21.2,94,9.0,13
2012-01-27,winter,2012,jan,3,friday,1,0,mist,17.2,21.2,94,19.0,8
2012-01-27,winter,2012,jan,4,friday,1,0,mist,16.4,20.5,100,20.0,4
2012-01-27,winter,2012,jan,5,friday,1,0,mist,17.2,21.2,94,22.0,24
2012-01-27,winter,2012,jan,6,friday,1,0,mist,17.2,21.2,100,22.0,72
2012-01-27,winter,2012,jan,7,friday,1,0,mist,17.2,21.2,100,20.0,134
2012-01-27,winter,2012,jan,8,friday,1,0,light_rain_snow,20.5,24.2,88,19.0,220
2012-01-27,winter,2012,jan,9,friday,1,0,light_rain_snow,20.5,24.2,88,19.0,107
2012-01-27,winter,2012,jan,10,friday,1,0,light_rain_snow,19.7,23.5,100,11.0,126
2012-01-27,winter,2012,jan,11,friday,1,0,mist,19.7,23.5,94,9.0,105
2012-01-27,winter,2012,jan,12,friday,1,0,mist,20.5,24.2,88,11.0,180
2012-01-27,winter,2012,jan,13,friday,1,0,clear,20.5,24.2,59,31.0,201
2012-01-27,winter,2012,jan,14,friday,1,0,clear,20.5,24.2,55,37.0,176
2012-01-27,winter,2012,jan,15,friday,1,0,clear,19.7,23.5,51,22.0,197
2012-01-27,winter,2012,jan,16,friday,1,0,clear,18.0,22.0,51,37.0,267
2012-01-27,winter,2012,jan,17,friday,1,0,clear,17.2,21.2,50,39.0,422
2012-01-27,winter,2012,jan,18,friday,1,0,clear,16.4,20.5,50,33.0,383
2012-01-27,winter,2012,jan,19,friday,1,0,clear,14.8,16.7,50,26.0,251
2012-01-27,winter,2012,jan,20,friday,1,0,clear,13.9,15.2,53,24.0,159
2012-01-27,winter,2012,jan,21,friday,1,0,clear,13.9,14.4,53,35.0,135
2012-01-27,winter,2012,jan,22,friday,1,0,clear,13.9,15.2,49,26.0,119
2012-01-27,winter,2012,jan,23,friday,1,0,clear,13.1,14.4,49,28.0,86
2012-01-28,winter,2012,jan,0,saturday,0,0,clear,12.3,14.4,52,19.0,69
2012-01-28,winter,2012,jan,1,saturday,0,0,clear,12.3,15.2,52,11.0,58
2012-01-28,winter,2012,jan,2,saturday,0,0,clear,10.7,15.2,60,0.0,41
2012-01-28,winter,2012,jan,3,saturday,0,0,clear,10.7,14.4,60,6.0,17
2012-01-28,winter,2012,jan,4,saturday,0,0,clear,10.7,12.9,60,11.0,8
2012-01-28,winter,2012,jan,5,saturday,0,0,clear,9.8,12.9,75,6.0,10
2012-01-28,winter,2012,jan,6,saturday,0,0,clear,9.8,14.4,70,0.0,15
2012-01-28,winter,2012,jan,7,saturday,0,0,clear,9.0,13.6,75,0.0,31
2012-01-28,winter,2012,jan,8,saturday,0,0,clear,8.2,11.4,80,6.0,91
2012-01-28,winter,2012,jan,9,saturday,0,0,clear,9.0,13.6,80,0.0,158
2012-01-28,winter,2012,jan,10,saturday,0,0,clear,10.7,13.6,70,9.0,191
2012-01-28,winter,2012,jan,11,saturday,0,0,clear,12.3,15.2,56,9.0,296
2012-01-28,winter,2012,jan,12,saturday,0,0,clear,12.3,14.4,61,19.0,314
2012-01-28,winter,2012,jan,13,saturday,0,0,clear,13.9,15.9,57,17.0,373
2012-01-28,winter,2012,jan,14,saturday,0,0,clear,15.6,19.7,50,26.0,362
2012-01-28,winter,2012,jan,15,saturday,0,0,clear,16.4,20.5,47,22.0,410
2012-01-28,winter,2012,jan,16,saturday,0,0,clear,17.2,21.2,44,24.0,407
2012-01-28,winter,2012,jan,17,saturday,0,0,clear,17.2,21.2,44,26.0,290
2012-01-28,winter,2012,jan,18,saturday,0,0,clear,17.2,21.2,41,15.0,241
2012-01-28,winter,2012,jan,19,saturday,0,0,mist,17.2,21.2,41,37.0,206
2012-01-28,winter,2012,jan,20,saturday,0,0,clear,16.4,20.5,35,26.0,120
2012-01-28,winter,2012,jan,21,saturday,0,0,clear,14.8,16.7,29,24.0,127
2012-01-28,winter,2012,jan,22,saturday,0,0,clear,13.9,16.7,34,13.0,103
2012-01-28,winter,2012,jan,23,saturday,0,0,clear,13.1,15.9,31,13.0,85
2012-01-29,winter,2012,jan,0,sunday,0,0,clear,12.3,14.4,33,15.0,96
2012-01-29,winter,2012,jan,1,sunday,0,0,clear,12.3,13.6,28,24.0,73
2012-01-29,winter,2012,jan,2,sunday,0,0,clear,11.5,12.9,26,22.0,51
2012-01-29,winter,2012,jan,3,sunday,0,0,clear,10.7,12.9,28,13.0,21
2012-01-29,winter,2012,jan,4,sunday,0,0,clear,9.8,12.9,30,0.0,5
2012-01-29,winter,2012,jan,5,sunday,0,0,clear,8.2,10.6,51,9.0,7
2012-01-29,winter,2012,jan,6,sunday,0,0,clear,8.2,11.4,40,7.0,5
2012-01-29,winter,2012,jan,7,sunday,0,0,clear,8.2,10.6,37,9.0,12
2012-01-29,winter,2012,jan,8,sunday,0,0,clear,7.4,9.8,40,9.0,70
2012-01-29,winter,2012,jan,9,sunday,0,0,clear,7.4,9.8,43,9.0,111
2012-01-29,winter,2012,jan,10,sunday,0,0,clear,9.8,12.1,35,9.0,191
2012-01-29,winter,2012,jan,11,sunday,0,0,clear,11.5,13.6,28,15.0,255
2012-01-29,winter,2012,jan,12,sunday,0,0,clear,13.1,15.2,26,15.0,288
2012-01-29,winter,2012,jan,13,sunday,0,0,clear,13.1,15.2,26,15.0,316
2012-01-29,winter,2012,jan,14,sunday,0,0,clear,13.1,15.2,26,17.0,280
2012-01-29,winter,2012,jan,15,sunday,0,0,clear,14.8,16.7,25,19.0,310
2012-01-29,winter,2012,jan,16,sunday,0,0,clear,14.8,16.7,21,28.0,322
2012-01-29,winter,2012,jan,17,sunday,0,0,clear,14.8,16.7,21,28.0,234
2012-01-29,winter,2012,jan,18,sunday,0,0,clear,13.9,15.2,23,24.0,168
2012-01-29,winter,2012,jan,19,sunday,0,0,clear,13.1,15.2,29,17.0,159
2012-01-29,winter,2012,jan,20,sunday,0,0,clear,12.3,14.4,39,15.0,111
2012-01-29,winter,2012,jan,21,sunday,0,0,clear,12.3,14.4,33,19.0,69
2012-01-29,winter,2012,jan,22,sunday,0,0,clear,13.1,14.4,26,26.0,64
2012-01-29,winter,2012,jan,23,sunday,0,0,clear,12.3,13.6,33,22.0,25
2012-01-30,winter,2012,jan,0,monday,1,0,mist,13.1,14.4,26,28.0,10
2012-01-30,winter,2012,jan,1,monday,1,0,clear,10.7,11.4,60,24.0,9
2012-01-30,winter,2012,jan,2,monday,1,0,clear,9.8,10.6,48,24.0,7
2012-01-30,winter,2012,jan,3,monday,1,0,clear,9.8,11.4,48,13.0,4
2012-01-30,winter,2012,jan,4,monday,1,0,clear,8.2,10.6,51,9.0,5
2012-01-30,winter,2012,jan,5,monday,1,0,clear,8.2,10.6,51,9.0,26
2012-01-30,winter,2012,jan,6,monday,1,0,clear,9.0,10.6,44,17.0,80
2012-01-30,winter,2012,jan,7,monday,1,0,clear,9.0,10.6,44,19.0,225
2012-01-30,winter,2012,jan,8,monday,1,0,clear,8.2,9.8,47,15.0,493
2012-01-30,winter,2012,jan,9,monday,1,0,clear,8.2,9.8,47,15.0,198
2012-01-30,winter,2012,jan,10,monday,1,0,clear,9.0,10.6,41,19.0,85
2012-01-30,winter,2012,jan,11,monday,1,0,clear,10.7,12.9,38,0.0,99
2012-01-30,winter,2012,jan,12,monday,1,0,clear,10.7,11.4,35,26.0,134
2012-01-30,winter,2012,jan,13,monday,1,0,clear,12.3,14.4,31,13.0,132
2012-01-30,winter,2012,jan,14,monday,1,0,clear,13.1,16.7,24,9.0,115
2012-01-30,winter,2012,jan,15,monday,1,0,clear,13.1,15.9,24,13.0,138
2012-01-30,winter,2012,jan,16,monday,1,0,clear,13.9,16.7,25,13.0,221
2012-01-30,winter,2012,jan,17,monday,1,0,clear,14.8,17.4,21,13.0,438
2012-01-30,winter,2012,jan,18,monday,1,0,clear,13.9,16.7,23,11.0,410
2012-01-30,winter,2012,jan,19,monday,1,0,clear,12.3,15.9,45,7.0,306
2012-01-30,winter,2012,jan,20,monday,1,0,clear,12.3,15.2,39,11.0,181
2012-01-30,winter,2012,jan,21,monday,1,0,clear,12.3,15.2,42,11.0,162
2012-01-30,winter,2012,jan,22,monday,1,0,clear,11.5,13.6,48,15.0,94
2012-01-30,winter,2012,jan,23,monday,1,0,clear,10.7,12.9,60,13.0,52
2012-01-31,winter,2012,jan,0,tuesday,1,0,clear,11.5,13.6,52,17.0,15
2012-01-31,winter,2012,jan,1,tuesday,1,0,clear,12.3,13.6,42,20.0,8
2012-01-31,winter,2012,jan,2,tuesday,1,0,clear,12.3,14.4,42,15.0,2
2012-01-31,winter,2012,jan,3,tuesday,1,0,clear,12.3,14.4,45,15.0,2
2012-01-31,winter,2012,jan,4,tuesday,1,0,clear,12.3,14.4,49,13.0,1
2012-01-31,winter,2012,jan,5,tuesday,1,0,clear,12.3,14.4,49,13.0,22
2012-01-31,winter,2012,jan,6,tuesday,1,0,clear,11.5,13.6,52,11.0,104
2012-01-31,winter,2012,jan,7,tuesday,1,0,clear,10.7,12.9,60,13.0,279
2012-01-31,winter,2012,jan,8,tuesday,1,0,clear,10.7,13.6,60,7.0,512
2012-01-31,winter,2012,jan,9,tuesday,1,0,clear,12.3,14.4,52,13.0,261
2012-01-31,winter,2012,jan,10,tuesday,1,0,mist,13.1,15.9,57,13.0,144
2012-01-31,winter,2012,jan,11,tuesday,1,0,clear,16.4,20.5,37,19.0,139
2012-01-31,winter,2012,jan,12,tuesday,1,0,clear,16.4,20.5,43,20.0,194
2012-01-31,winter,2012,jan,13,tuesday,1,0,clear,18.9,22.7,36,15.0,198
2012-01-31,winter,2012,jan,14,tuesday,1,0,clear,20.5,24.2,29,22.0,160
2012-01-31,winter,2012,jan,15,tuesday,1,0,clear,22.1,25.8,26,30.0,177
2012-01-31,winter,2012,jan,16,tuesday,1,0,clear,22.1,25.8,26,30.0,307
2012-01-31,winter,2012,jan,17,tuesday,1,0,clear,22.1,25.8,26,28.0,559
2012-01-31,winter,2012,jan,18,tuesday,1,0,clear,22.1,25.8,24,24.0,502
2012-01-31,winter,2012,jan,19,tuesday,1,0,clear,20.5,24.2,29,19.0,328
2012-01-31,winter,2012,jan,20,tuesday,1,0,clear,16.4,20.5,58,7.0,238
2012-01-31,winter,2012,jan,21,tuesday,1,0,clear,18.9,22.7,33,20.0,165
2012-01-31,winter,2012,jan,22,tuesday,1,0,clear,18.0,22.0,35,20.0,129
2012-01-31,winter,2012,jan,23,tuesday,1,0,clear,18.0,22.0,38,17.0,63
2012-02-01,winter,2012,feb,0,wednesday,1,0,clear,18.0,22.0,38,19.0,31
2012-02-01,winter,2012,feb,1,wednesday,1,0,clear,18.0,22.0,41,19.0,4
2012-02-01,winter,2012,feb,2,wednesday,1,0,clear,18.0,22.0,44,19.0,7
2012-02-01,winter,2012,feb,3,wednesday,1,0,clear,18.0,22.0,44,13.0,3
2012-02-01,winter,2012,feb,4,wednesday,1,0,clear,16.4,20.5,50,11.0,1
2012-02-01,winter,2012,feb,5,wednesday,1,0,clear,16.4,20.5,50,11.0,18
2012-02-01,winter,2012,feb,6,wednesday,1,0,light_rain_snow,16.4,20.5,54,11.0,67
2012-02-01,winter,2012,feb,7,wednesday,1,0,light_rain_snow,15.6,19.7,62,6.0,208
2012-02-01,winter,2012,feb,8,wednesday,1,0,light_rain_snow,14.8,18.2,73,7.0,520
2012-02-01,winter,2012,feb,9,wednesday,1,0,mist,14.8,17.4,71,13.0,276
2012-02-01,winter,2012,feb,10,wednesday,1,0,clear,16.4,20.5,62,9.0,133
2012-02-01,winter,2012,feb,11,wednesday,1,0,clear,16.4,20.5,58,11.0,143
2012-02-01,winter,2012,feb,12,wednesday,1,0,clear,18.0,22.0,54,7.0,179
2012-02-01,winter,2012,feb,13,wednesday,1,0,clear,18.9,22.7,47,15.0,186
2012-02-01,winter,2012,feb,14,wednesday,1,0,clear,25.4,31.1,33,15.0,192
2012-02-01,winter,2012,feb,15,wednesday,1,0,clear,24.6,31.1,35,19.0,194
2012-02-01,winter,2012,feb,16,wednesday,1,0,clear,24.6,31.1,40,15.0,283
2012-02-01,winter,2012,feb,17,wednesday,1,0,clear,23.8,27.3,43,13.0,539
2012-02-01,winter,2012,feb,18,wednesday,1,0,clear,23.0,26.5,46,11.0,526
2012-02-01,winter,2012,feb,19,wednesday,1,0,clear,22.1,25.8,52,19.0,335
2012-02-01,winter,2012,feb,20,wednesday,1,0,clear,21.3,25.0,52,11.0,264
2012-02-01,winter,2012,feb,21,wednesday,1,0,clear,21.3,25.0,52,11.0,233
2012-02-01,winter,2012,feb,22,wednesday,1,0,clear,20.5,24.2,55,13.0,140
2012-02-01,winter,2012,feb,23,wednesday,1,0,clear,18.9,22.7,63,6.0,97
2012-02-02,winter,2012,feb,0,thursday,1,0,clear,18.9,22.7,59,9.0,31
2012-02-02,winter,2012,feb,1,thursday,1,0,mist,18.9,22.7,55,0.0,17
2012-02-02,winter,2012,feb,2,thursday,1,0,mist,17.2,21.2,67,9.0,9
2012-02-02,winter,2012,feb,3,thursday,1,0,mist,17.2,21.2,67,9.0,2
2012-02-02,winter,2012,feb,4,thursday,1,0,light_rain_snow,16.4,20.5,82,6.0,1
2012-02-02,winter,2012,feb,5,thursday,1,0,light_rain_snow,16.4,20.5,82,0.0,19
2012-02-02,winter,2012,feb,6,thursday,1,0,light_rain_snow,14.8,18.9,90,0.0,74
2012-02-02,winter,2012,feb,7,thursday,1,0,light_rain_snow,14.8,18.9,93,0.0,205
2012-02-02,winter,2012,feb,8,thursday,1,0,light_rain_snow,16.4,20.5,87,0.0,445
2012-02-02,winter,2012,feb,9,thursday,1,0,light_rain_snow,15.6,19.7,87,0.0,228
2012-02-02,winter,2012,feb,10,thursday,1,0,light_rain_snow,17.2,21.2,77,7.0,78
2012-02-02,winter,2012,feb,11,thursday,1,0,light_rain_snow,16.4,20.5,82,17.0,105
2012-02-02,winter,2012,feb,12,thursday,1,0,clear,17.2,21.2,82,0.0,148
2012-02-02,winter,2012,feb,13,thursday,1,0,mist,17.2,21.2,77,0.0,137
2012-02-02,winter,2012,feb,14,thursday,1,0,clear,16.4,20.5,76,7.0,141
2012-02-02,winter,2012,feb,15,thursday,1,0,clear,18.9,22.7,67,11.0,174
2012-02-02,winter,2012,feb,16,thursday,1,0,clear,18.9,22.7,55,19.0,229
2012-02-02,winter,2012,feb,17,thursday,1,0,clear,17.2,21.2,54,33.0,450
2012-02-02,winter,2012,feb,18,thursday,1,0,clear,16.4,20.5,43,31.0,410
2012-02-02,winter,2012,feb,19,thursday,1,0,clear,15.6,19.7,43,35.0,327
2012-02-02,winter,2012,feb,20,thursday,1,0,clear,14.8,15.9,46,35.0,213
2012-02-02,winter,2012,feb,21,thursday,1,0,clear,13.9,15.2,46,28.0,148
2012-02-02,winter,2012,feb,22,thursday,1,0,clear,13.1,14.4,49,28.0,109
2012-02-02,winter,2012,feb,23,thursday,1,0,clear,13.1,15.2,49,17.0,61
2012-02-03,winter,2012,feb,0,friday,1,0,clear,13.1,14.4,53,26.0,38
2012-02-03,winter,2012,feb,1,friday,1,0,clear,12.3,13.6,56,22.0,22
2012-02-03,winter,2012,feb,2,friday,1,0,clear,12.3,14.4,52,15.0,6
2012-02-03,winter,2012,feb,3,friday,1,0,clear,11.5,12.9,56,20.0,4
2012-02-03,winter,2012,feb,4,friday,1,0,clear,10.7,12.9,60,15.0,2
2012-02-03,winter,2012,feb,5,friday,1,0,clear,10.7,12.9,60,15.0,17
2012-02-03,winter,2012,feb,6,friday,1,0,clear,9.8,12.1,65,11.0,88
2012-02-03,winter,2012,feb,7,friday,1,0,clear,9.8,11.4,65,15.0,226
2012-02-03,winter,2012,feb,8,friday,1,0,clear,9.8,11.4,65,15.0,441
2012-02-03,winter,2012,feb,9,friday,1,0,clear,9.8,11.4,65,13.0,270
2012-02-03,winter,2012,feb,10,friday,1,0,clear,11.5,12.9,56,19.0,129
2012-02-03,winter,2012,feb,11,friday,1,0,clear,13.1,15.2,53,20.0,164
2012-02-03,winter,2012,feb,12,friday,1,0,clear,13.9,16.7,46,9.0,216
2012-02-03,winter,2012,feb,13,friday,1,0,clear,14.8,18.2,46,0.0,198
2012-02-03,winter,2012,feb,14,friday,1,0,clear,14.8,17.4,46,15.0,170
2012-02-03,winter,2012,feb,15,friday,1,0,clear,15.6,19.7,40,0.0,216
2012-02-03,winter,2012,feb,16,friday,1,0,clear,16.4,20.5,37,7.0,311
2012-02-03,winter,2012,feb,17,friday,1,0,clear,16.4,20.5,37,6.0,488
2012-02-03,winter,2012,feb,18,friday,1,0,clear,15.6,19.7,40,9.0,385
2012-02-03,winter,2012,feb,19,friday,1,0,clear,13.9,17.4,49,7.0,267
2012-02-03,winter,2012,feb,20,friday,1,0,clear,13.9,17.4,49,7.0,163
2012-02-03,winter,2012,feb,21,friday,1,0,clear,13.9,17.4,49,7.0,134
2012-02-03,winter,2012,feb,22,friday,1,0,clear,13.9,17.4,49,7.0,119
2012-02-03,winter,2012,feb,23,friday,1,0,clear,10.7,13.6,70,7.0,77
2012-02-04,winter,2012,feb,0,saturday,0,0,clear,10.7,13.6,70,7.0,86
2012-02-04,winter,2012,feb,1,saturday,0,0,clear,10.7,13.6,70,7.0,43
2012-02-04,winter,2012,feb,2,saturday,0,0,clear,9.8,12.9,70,6.0,44
2012-02-04,winter,2012,feb,3,saturday,0,0,clear,9.8,14.4,75,0.0,18
2012-02-04,winter,2012,feb,4,saturday,0,0,clear,9.8,12.9,81,6.0,6
2012-02-04,winter,2012,feb,5,saturday,0,0,clear,9.8,12.9,81,6.0,4
2012-02-04,winter,2012,feb,6,saturday,0,0,clear,9.0,11.4,87,9.0,5
2012-02-04,winter,2012,feb,7,saturday,0,0,mist,9.8,12.1,87,9.0,28
2012-02-04,winter,2012,feb,8,saturday,0,0,clear,9.8,14.4,87,0.0,90
2012-02-04,winter,2012,feb,9,saturday,0,0,clear,9.8,12.1,81,9.0,157
2012-02-04,winter,2012,feb,10,saturday,0,0,clear,9.8,12.9,87,7.0,224
2012-02-04,winter,2012,feb,11,saturday,0,0,clear,12.3,16.7,70,0.0,270
2012-02-04,winter,2012,feb,12,saturday,0,0,mist,12.3,15.9,70,6.0,300
2012-02-04,winter,2012,feb,13,saturday,0,0,mist,12.3,14.4,70,13.0,302
2012-02-04,winter,2012,feb,14,saturday,0,0,mist,13.1,15.2,66,15.0,276
2012-02-04,winter,2012,feb,15,saturday,0,0,mist,13.1,15.2,66,15.0,305
2012-02-04,winter,2012,feb,16,saturday,0,0,mist,13.9,16.7,61,11.0,143
2012-02-04,winter,2012,feb,17,saturday,0,0,light_rain_snow,12.3,14.4,70,13.0,67
2012-02-04,winter,2012,feb,18,saturday,0,0,light_rain_snow,11.5,13.6,75,11.0,64
2012-02-04,winter,2012,feb,19,saturday,0,0,light_rain_snow,10.7,13.6,87,9.0,80
2012-02-04,winter,2012,feb,20,saturday,0,0,light_rain_snow,9.8,11.4,93,13.0,77
2012-02-04,winter,2012,feb,21,saturday,0,0,light_rain_snow,9.8,12.1,93,9.0,78
2012-02-04,winter,2012,feb,22,saturday,0,0,mist,9.8,12.9,87,6.0,95
2012-02-04,winter,2012,feb,23,saturday,0,0,mist,9.8,12.1,87,9.0,70
2012-02-05,winter,2012,feb,0,sunday,0,0,mist,9.8,12.1,87,9.0,61
2012-02-05,winter,2012,feb,1,sunday,0,0,mist,9.8,12.9,93,7.0,51
2012-02-05,winter,2012,feb,2,sunday,0,0,mist,9.8,12.9,93,7.0,63
2012-02-05,winter,2012,feb,3,sunday,0,0,light_rain_snow,9.8,12.9,87,6.0,17
2012-02-05,winter,2012,feb,4,sunday,0,0,mist,9.8,12.1,87,9.0,9
2012-02-05,winter,2012,feb,5,sunday,0,0,light_rain_snow,10.7,12.9,81,13.0,4
2012-02-05,winter,2012,feb,6,sunday,0,0,mist,10.7,12.1,70,17.0,4
2012-02-05,winter,2012,feb,7,sunday,0,0,mist,9.8,12.1,75,11.0,16
2012-02-05,winter,2012,feb,8,sunday,0,0,mist,9.8,12.1,75,11.0,62
2012-02-05,winter,2012,feb,9,sunday,0,0,mist,9.8,11.4,70,15.0,92
2012-02-05,winter,2012,feb,10,sunday,0,0,mist,10.7,12.1,65,19.0,148
2012-02-05,winter,2012,feb,11,sunday,0,0,mist,10.7,12.9,70,13.0,182
2012-02-05,winter,2012,feb,12,sunday,0,0,mist,10.7,12.9,65,13.0,248
2012-02-05,winter,2012,feb,13,sunday,0,0,mist,11.5,13.6,61,11.0,274
2012-02-05,winter,2012,feb,14,sunday,0,0,clear,12.3,15.2,61,11.0,243
2012-02-05,winter,2012,feb,15,sunday,0,0,mist,12.3,14.4,56,17.0,272
2012-02-05,winter,2012,feb,16,sunday,0,0,clear,12.3,14.4,56,15.0,296
2012-02-05,winter,2012,feb,17,sunday,0,0,clear,13.1,15.9,53,11.0,306
2012-02-05,winter,2012,feb,18,sunday,0,0,clear,12.3,14.4,52,17.0,181
2012-02-05,winter,2012,feb,19,sunday,0,0,clear,12.3,14.4,52,15.0,69
2012-02-05,winter,2012,feb,20,sunday,0,0,clear,11.5,13.6,56,13.0,50
2012-02-05,winter,2012,feb,21,sunday,0,0,clear,11.5,14.4,56,7.0,66
2012-02-05,winter,2012,feb,22,sunday,0,0,clear,10.7,13.6,60,7.0,191
2012-02-05,winter,2012,feb,23,sunday,0,0,clear,9.8,12.1,70,9.0,42
2012-02-06,winter,2012,feb,0,monday,1,0,clear,9.8,12.1,65,9.0,21
2012-02-06,winter,2012,feb,1,monday,1,0,clear,9.0,12.9,75,6.0,6
2012-02-06,winter,2012,feb,2,monday,1,0,clear,9.0,13.6,75,0.0,3
2012-02-06,winter,2012,feb,4,monday,1,0,clear,7.4,10.6,80,7.0,2
2012-02-06,winter,2012,feb,5,monday,1,0,clear,7.4,10.6,80,7.0,17
2012-02-06,winter,2012,feb,6,monday,1,0,clear,6.6,9.1,86,7.0,72
2012-02-06,winter,2012,feb,7,monday,1,0,clear,6.6,9.1,86,7.0,234
2012-02-06,winter,2012,feb,8,monday,1,0,clear,6.6,9.1,86,9.0,444
2012-02-06,winter,2012,feb,9,monday,1,0,clear,7.4,10.6,80,7.0,277
2012-02-06,winter,2012,feb,10,monday,1,0,clear,9.0,12.1,75,7.0,116
2012-02-06,winter,2012,feb,11,monday,1,0,clear,10.7,13.6,70,9.0,116
2012-02-06,winter,2012,feb,12,monday,1,0,clear,13.1,15.9,61,11.0,150
2012-02-06,winter,2012,feb,13,monday,1,0,clear,15.6,19.7,40,15.0,141
2012-02-06,winter,2012,feb,14,monday,1,0,clear,16.4,20.5,35,11.0,140
2012-02-06,winter,2012,feb,15,monday,1,0,clear,17.2,21.2,32,19.0,171
2012-02-06,winter,2012,feb,16,monday,1,0,clear,16.4,20.5,43,17.0,228
2012-02-06,winter,2012,feb,17,monday,1,0,clear,16.4,20.5,43,17.0,430
2012-02-06,winter,2012,feb,18,monday,1,0,clear,15.6,19.7,43,15.0,437
2012-02-06,winter,2012,feb,19,monday,1,0,clear,14.8,16.7,43,17.0,291
2012-02-06,winter,2012,feb,20,monday,1,0,clear,13.9,16.7,46,11.0,201
2012-02-06,winter,2012,feb,21,monday,1,0,clear,13.1,15.9,57,11.0,154
2012-02-06,winter,2012,feb,22,monday,1,0,clear,12.3,15.2,65,9.0,87
2012-02-06,winter,2012,feb,23,monday,1,0,clear,12.3,15.2,65,9.0,46
2012-02-07,winter,2012,feb,0,tuesday,1,0,clear,12.3,14.4,70,13.0,23
2012-02-07,winter,2012,feb,1,tuesday,1,0,clear,11.5,14.4,61,9.0,14
2012-02-07,winter,2012,feb,2,tuesday,1,0,clear,12.3,16.7,61,0.0,4
2012-02-07,winter,2012,feb,3,tuesday,1,0,mist,12.3,16.7,70,0.0,2
2012-02-07,winter,2012,feb,4,tuesday,1,0,mist,12.3,16.7,70,0.0,3
2012-02-07,winter,2012,feb,5,tuesday,1,0,clear,13.1,16.7,49,6.0,15
2012-02-07,winter,2012,feb,6,tuesday,1,0,clear,13.1,15.2,45,20.0,100
2012-02-07,winter,2012,feb,7,tuesday,1,0,clear,13.1,17.4,45,0.0,299
2012-02-07,winter,2012,feb,8,tuesday,1,0,clear,12.3,15.9,49,0.0,529
2012-02-07,winter,2012,feb,9,tuesday,1,0,clear,13.1,16.7,49,0.0,289
2012-02-07,winter,2012,feb,10,tuesday,1,0,clear,13.9,16.7,46,11.0,116
2012-02-07,winter,2012,feb,11,tuesday,1,0,clear,14.8,17.4,46,13.0,129
2012-02-07,winter,2012,feb,12,tuesday,1,0,clear,16.4,20.5,40,22.0,172
2012-02-07,winter,2012,feb,13,tuesday,1,0,clear,18.0,22.0,38,17.0,184
2012-02-07,winter,2012,feb,14,tuesday,1,0,clear,18.0,22.0,38,17.0,138
2012-02-07,winter,2012,feb,15,tuesday,1,0,clear,18.0,22.0,38,13.0,146
2012-02-07,winter,2012,feb,16,tuesday,1,0,clear,18.0,22.0,35,17.0,276
2012-02-07,winter,2012,feb,17,tuesday,1,0,clear,18.0,22.0,35,13.0,509
2012-02-07,winter,2012,feb,18,tuesday,1,0,clear,17.2,21.2,38,13.0,518
2012-02-07,winter,2012,feb,19,tuesday,1,0,clear,15.6,19.7,43,15.0,338
2012-02-07,winter,2012,feb,20,tuesday,1,0,clear,14.8,17.4,50,9.0,212
